,GEOID,population,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,eviction-rate,score,raw_score,percentage_vacant_housing_units,percent_college_educated,snaps_percentage,percent_poverty,rent_to_income_ratio,unemployment_rate
8642,391559323002,1199.0,34.94,463.0,30082.0,80700.0,27.9,1.19,D,0.170,13.6812411847673,24.5791245791246,16.9717138103161,,16.4749684196529,4.1
8643,391559323003,1063.0,41.5,793.0,36793.0,86000.0,22.6,1.96,C,0.565,0.0,21.5608465608466,34.2163355408389,,17.2206669746963,4.1
8644,391559323004,1990.0,13.53,572.0,61002.0,142600.0,24.3,2.08,B,0.765,1.14285714285714,27.5100401606426,3.46820809248555,,8.73413986426674,4.1
8645,391559325001,1626.0,20.79,731.0,59938.0,99200.0,17.5,1.67,B,0.724,4.20757363253857,20.3639514731369,6.00292825768668,,11.7121025059228,5.4
8646,391559325002,1570.0,29.15,720.0,38438.0,82600.0,39.0,2.91,D,0.287,0.0,9.73451327433628,15.8307210031348,,17.5139185181331,5.4
8647,391559326001,1379.0,51.31,697.0,37250.0,74800.0,27.9,3.29,C,0.358,6.53950953678474,13.6182902584493,7.72594752186589,,20.1664429530201,5.5
8648,391559326002,986.0,35.38,749.0,40313.0,52800.0,26.8,1.79,D,0.247,13.6456211812627,6.95102685624013,15.5660377358491,,16.1635204524595,5.5
8649,391559326003,362.0,60.4,579.0,33482.0,54100.0,19.7,6.5,D,0.148,25.4612546125461,12.6865671641791,2.47524752475248,,17.3466340123051,5.5
8650,391559326004,540.0,51.36,549.0,31167.0,63700.0,27.8,4.61,D,0.115,0.0,2.80898876404494,22.7272727272727,,18.1730676677255,5.5
8651,391559327011,1603.0,50.27,165.0,18563.0,89100.0,21.7,1.54,D,0.102,8.75462392108508,8.46325167037862,36.0810810810811,,10.666379356785,9.4
8652,391559327012,811.0,65.1,683.0,48472.0,109400.0,30.3,0.57,C,0.408,12.3529411764706,15.9937888198758,7.38255033557047,,15.0519887770259,9.4
8653,391559327013,2215.0,15.89,693.0,66540.0,140600.0,,1.01,B,0.820,0.0,35.4340836012862,2.7479091995221,,10.3155996393147,9.4
8654,391559327014,1481.0,51.0,587.0,38173.0,119600.0,27.0,1.01,C,0.505,8.79120879120879,14.985862393968,8.96921017402945,,17.5097582060619,9.4
8655,391559327021,522.0,21.05,769.0,53750.0,80500.0,14.8,8.7,C,0.569,8.51851851851852,29.7235023041475,6.47773279352227,,12.7255813953488,10.1
8656,391559327022,854.0,22.87,803.0,52063.0,78600.0,22.1,1.67,C,0.426,11.8932038834951,20.1309328968903,4.13223140495868,,11.9854791310528,10.1
8657,391559327023,434.0,24.86,867.0,34861.0,62100.0,28.8,5.63,D,0.130,22.6495726495727,6.0126582278481,28.7292817679558,,18.3471501104386,10.1
8658,391559327024,529.0,66.94,555.0,25500.0,66200.0,30.7,2.59,D,0.115,12.0567375886525,12.9577464788732,27.0161290322581,,17.8352941176471,10.1
8659,391559328011,1268.0,32.44,740.0,45547.0,83300.0,31.1,2.34,C,0.325,14.8601398601399,10.4597701149425,17.4537987679671,,15.75515401673,6.2
8660,391559328012,617.0,27.44,679.0,41944.0,74400.0,50.0,5.1,D,0.156,15.0159744408946,0.0,26.6917293233083,,11.1005149723441,6.2
8661,391559328013,1067.0,60.13,579.0,38093.0,80800.0,27.0,2.7,D,0.226,13.9146567717996,26.3464337700146,41.8103448275862,,17.7670438138241,6.2
8662,391559328021,603.0,62.42,471.0,19750.0,33800.0,28.3,3.35,F,0.043,0.0,4.05982905982906,29.1946308724832,,23.6354430379747,10.0
8663,391559328022,366.0,55.63,598.0,31406.0,46400.0,35.2,7.32,D,0.096,0.0,3.11418685121107,26.056338028169,,21.2061389543399,10.0
8664,391559328023,1411.0,27.8,667.0,36304.0,65300.0,50.0,4.27,D,0.184,11.070110701107,6.12745098039216,25.103734439834,,17.3865138827677,10.0
8665,391559328024,1358.0,37.95,613.0,32059.0,64800.0,29.5,7.07,D,0.202,1.94003527336861,8.32266325224072,37.589928057554,,20.9239215196981,10.0
8666,391559329001,2415.0,27.48,721.0,59279.0,167700.0,26.0,0.72,B,0.792,8.07511737089202,32.2706935123042,4.59652706843718,,13.9071171915856,5.0
8667,391559330011,1933.0,6.4,,64318.0,157300.0,,0.0,B,0.823,7.69230769230769,44.5537596626845,4.8,,,0.0
8668,391559330012,1897.0,4.4,,107167.0,192100.0,,12.5,A,0.945,1.96078431372549,59.8272138228942,2.26666666666667,,,0.0
8669,391559330013,974.0,8.28,,47250.0,155400.0,,10.71,B,0.817,0.0,28.3732660781841,7.15883668903803,,,0.0
8670,391559330014,983.0,0.0,,93846.0,207800.0,,17.39,A,0.951,19.2546583850932,51.6129032258064,0.0,,,0.0
8671,391559330021,994.0,52.28,929.0,45500.0,98800.0,22.8,0.0,B,0.681,2.73037542662116,17.169373549884,9.12280701754386,,21.7846153846154,4.1
8672,391559330022,1727.0,24.97,818.0,53586.0,116300.0,25.0,1.05,B,0.734,1.23762376237624,26.5882352941176,6.1437908496732,,15.6085544731833,4.1
8673,391559330023,1544.0,26.71,891.0,62841.0,107200.0,38.3,1.89,B,0.740,1.6025641025641,22.294776119403,8.63192182410423,,12.144937222514,4.1
8674,391559331001,611.0,20.17,724.0,36298.0,48700.0,34.2,1.3,D,0.244,9.68992248062016,7.2093023255814,24.4635193133047,,15.6702848641798,10.0
8675,391559331002,480.0,13.62,800.0,34688.0,71600.0,27.5,3.57,D,0.243,0.0,4.94505494505495,15.962441314554,,15.5673431734317,10.0
8676,391559331003,716.0,29.06,516.0,52321.0,89300.0,16.8,1.59,D,0.292,0.0,16.043956043956,10.188679245283,,8.39433497066188,10.0
8677,391559331004,751.0,26.65,,51705.0,92200.0,,4.65,C,0.519,15.8311345646438,14.2602495543672,12.5391849529781,,,10.0
8678,391559333011,743.0,23.93,739.0,21010.0,60300.0,50.0,3.3,C,0.368,7.85498489425982,3.7037037037037,18.3606557377049,,30.4997620180866,7.7
8679,391559333012,2001.0,29.27,541.0,36609.0,33900.0,17.0,2.59,D,0.252,7.02106318956871,10.6254203093477,24.9183895538629,,15.3404900434319,7.7
8680,391559333021,860.0,32.75,531.0,44028.0,83400.0,23.8,2.83,D,0.228,12.2324159021407,10.2439024390244,17.4216027874564,,13.1370945761788,5.7
8681,391559333022,1527.0,7.77,786.0,76207.0,128100.0,18.1,5.0,B,0.737,5.50918196994992,21.1141060197664,5.65371024734982,,8.59763538782527,5.7
8682,391559333023,1037.0,15.73,628.0,47500.0,79100.0,42.4,2.74,D,0.194,7.53246753246753,9.31506849315068,23.876404494382,,10.8126315789474,5.7
8683,391559333024,1070.0,9.94,,46250.0,82700.0,,1.89,D,0.280,11.472275334608,6.87116564417178,1.72786177105832,,,5.7
8684,391559334001,2091.0,19.61,523.0,41569.0,118000.0,18.8,0.0,C,0.435,4.43786982248521,11.5268557634279,3.71517027863777,,12.6151699583824,2.7
8685,391559334002,1255.0,26.2,541.0,61875.0,141000.0,14.3,0.72,B,0.692,6.96517412935323,16.6498486377397,1.7825311942959,,8.64969696969697,2.7
8686,391559335001,1373.0,20.5,665.0,45217.0,90200.0,22.8,2.75,C,0.350,4.91283676703645,7.45526838966203,14.1666666666667,,13.2162682177057,4.8
8687,391559335002,1497.0,10.6,850.0,67692.0,143100.0,22.8,0.0,B,0.793,5.29327610872675,22.4954462659381,9.65189873417722,,9.69686225846481,4.8
8688,391559335003,880.0,21.53,800.0,55458.0,90600.0,13.4,2.38,C,0.491,0.0,6.32911392405063,1.98300283286119,,13.7184896678568,4.8
8689,391559336001,716.0,30.0,809.0,46250.0,87600.0,14.4,4.41,C,0.415,10.6145251396648,0.0,0.0,,11.987027027027,10.4
8690,391559336002,602.0,15.11,652.0,44659.0,74500.0,24.8,0.82,D,0.277,0.0,2.32067510548523,3.32326283987915,,17.5194249759287,10.4
8691,391559336003,1045.0,81.55,492.0,36630.0,143000.0,21.8,1.01,C,0.400,1.69491525423729,9.25414364640884,9.48275862068965,,15.8558558558559,10.4
8692,391559336004,570.0,0.0,,68611.0,103400.0,,1.09,C,0.369,13.9705882352941,12.0,4.27350427350427,,,10.4
8693,391559336005,1033.0,53.59,717.0,41054.0,85200.0,36.5,2.4,C,0.349,7.08502024291498,12.4018838304553,14.3790849673203,,14.702586836849,10.4
8694,391559336006,994.0,57.78,584.0,28125.0,106000.0,32.1,2.64,D,0.303,0.0,12.6241134751773,19.1897654584222,,18.048,10.4
8695,391559337001,1057.0,9.76,1078.0,55000.0,123800.0,27.6,0.0,C,0.649,7.02947845804989,11.183355006502,1.46341463414634,,18.1309090909091,10.1
8696,391559337002,1740.0,9.4,471.0,46200.0,91900.0,14.4,2.7,D,0.145,16.1629434954008,10.4218362282878,14.1065830721003,,9.45454545454546,10.1
8697,391559338001,409.0,25.41,952.0,,38400.0,39.5,7.29,F,0.032,34.6570397111913,8.09523809523809,39.7790055248619,,,10.1
8698,391559338002,883.0,47.06,598.0,32961.0,30200.0,43.1,10.34,F,0.080,27.7620396600567,15.4166666666667,43.1372549019608,,16.2373714389733,10.1
8699,391559338003,300.0,68.95,419.0,9375.0,,50.0,10.91,F,0.027,33.0985915492958,6.45161290322581,51.5789473684211,,50.176,10.1
8700,391559338004,542.0,88.48,422.0,12463.0,,41.4,5.95,F,0.023,43.6860068259386,10.1781170483461,45.4545454545455,,37.7437214153896,10.1
8701,391559338005,561.0,67.8,523.0,19236.0,65000.0,50.0,10.48,F,0.073,8.0,9.69387755102041,29.2682926829268,,30.5053025577043,10.1
8702,391559339001,595.0,50.63,618.0,35083.0,43900.0,28.3,9.92,D,0.108,21.0,9.77443609022556,27.0042194092827,,14.3659322178833,12.6
8703,391559339002,616.0,43.29,484.0,34063.0,,28.0,2.2,D,0.171,2.11864406779661,4.37158469945355,28.1385281385281,,13.3517306167983,12.6
8704,391559339003,874.0,43.77,638.0,32176.0,58400.0,28.7,2.26,D,0.129,16.8356997971602,7.92580101180438,32.0610687022901,,17.1183490800597,12.6
8705,391570201001,1917.0,17.72,758.0,58889.0,135100.0,14.6,1.6,C,0.493,10.2272727272727,10.586176727909,15.3481012658228,,9.618095060198,4.8
8706,391570201002,2599.0,34.21,805.0,52743.0,151300.0,28.8,0.88,B,0.679,4.72914875322442,17.7234927234927,10.828025477707,,12.3769978954553,4.8
8707,391570201003,865.0,30.46,675.0,42941.0,90000.0,30.4,1.89,C,0.363,7.69230769230769,14.2131979695431,10.3448275862069,,14.196222724203,4.8
8708,391570202001,990.0,4.02,,95313.0,212800.0,,0.0,A,0.952,0.0,33.9622641509434,14.6551724137931,,,4.5
8709,391570202002,1188.0,18.5,740.0,54830.0,107100.0,22.5,3.75,C,0.483,1.12107623318386,12.4407582938389,7.49414519906323,,11.4900601860295,4.5
8710,391570202003,1593.0,18.47,708.0,51845.0,102200.0,23.2,0.81,C,0.600,5.04807692307692,24.4343891402715,4.29128738621587,,12.3830649050053,4.5
8711,391570203001,1808.0,23.86,794.0,64265.0,155400.0,22.1,1.3,B,0.795,0.0,23.2128514056225,7.57142857142857,,11.3343188360694,5.8
8712,391570203002,1725.0,41.92,621.0,51912.0,156200.0,19.2,0.31,B,0.709,0.134770889487871,20.1959306706858,5.98885793871866,,10.2866389274156,5.8
8713,391570204001,1735.0,19.84,625.0,34730.0,79500.0,29.8,3.91,D,0.206,6.87575392038601,7.31511254019293,21.4774281805746,,13.7517995968903,5.0
8714,391570204002,1192.0,18.59,670.0,42195.0,70200.0,19.0,0.0,C,0.335,4.35606060606061,2.22222222222222,8.48484848484849,,14.6462851048702,5.0
8715,391570204003,1596.0,6.91,,67054.0,121500.0,,2.08,C,0.639,1.86625194401244,13.0434782608696,0.0,,,5.0
8716,391570204004,1191.0,10.67,,43477.0,136000.0,,1.52,C,0.552,6.76923076923077,12.3428571428571,0.0,,,5.0
8717,391570205001,2361.0,18.68,510.0,47708.0,172200.0,22.2,1.45,C,0.466,9.72762645914397,6.68626010286554,5.45977011494253,,8.37595371845393,1.5
8718,391570205002,1110.0,12.26,,56538.0,256700.0,17.1,0.89,B,0.790,15.8756137479542,21.3851761846902,2.91828793774319,,9.08415578902685,1.5
8719,391570205003,1609.0,8.36,,49018.0,135900.0,,3.16,B,0.771,0.0,23.2084690553746,7.16417910447761,,,1.5
8720,391570206001,1876.0,20.3,813.0,60444.0,148100.0,23.4,2.75,B,0.848,0.0,25.2699784017279,1.00882723833544,,12.4280325590629,2.2
8721,391570206002,808.0,11.21,,57105.0,105600.0,,1.12,C,0.466,5.98290598290598,13.1699846860643,11.5151515151515,,,2.2
8722,391570206003,1031.0,47.74,600.0,51974.0,138800.0,17.5,0.79,B,0.681,0.0,20.8428246013667,0.0,,12.6986570208181,2.2
8723,391570206004,1484.0,10.39,927.0,46997.0,109600.0,42.2,0.0,B,0.672,6.42633228840125,29.3868921775898,3.18257956448911,,16.9287401323489,2.2
8724,391570207001,2186.0,33.63,,55395.0,173900.0,50.0,0.5,B,0.826,2.39390642002176,28.5714285714286,8.80361173814898,,,5.5
8725,391570207002,983.0,18.23,553.0,59904.0,130300.0,12.5,1.32,C,0.577,17.0626349892009,17.5838926174497,0.0,,9.07451923076923,5.5
8726,391570207003,833.0,38.55,689.0,42500.0,95200.0,27.5,0.0,C,0.366,11.7021276595745,18.976897689769,3.31325301204819,,15.6988235294118,5.5
8727,391570207004,671.0,55.38,641.0,30250.0,81300.0,33.3,0.0,D,0.169,18.75,10.1408450704225,17.3076923076923,,19.1206611570248,5.5
8728,391570207005,1037.0,57.37,598.0,,85700.0,50.0,1.03,D,0.200,0.0,14.0845070422535,58.7131367292225,,,5.5
8729,391570207006,602.0,61.93,915.0,26184.0,81500.0,50.0,0.0,D,0.134,0.0,0.0,67.0454545454545,,30.5224564619615,5.5
8730,391570208001,1005.0,48.56,674.0,34844.0,84300.0,32.0,0.5,D,0.207,22.3123732251521,5.73770491803279,25.3263707571802,,15.7042819423717,6.0
8731,391570208002,785.0,28.5,495.0,19375.0,106400.0,42.2,0.81,C,0.322,0.0,10.0172711571675,32.25,,24.4645161290323,6.0
8732,391570208003,909.0,37.39,534.0,40083.0,93200.0,42.3,2.27,D,0.192,11.7647058823529,6.6147859922179,19.7101449275362,,13.8612379312926,6.0
8733,391570208004,987.0,70.69,729.0,,78000.0,36.2,0.56,D,0.309,0.0,3.78457059679767,12.807881773399,,,6.0
8734,391570208005,839.0,42.29,695.0,32857.0,95000.0,29.3,3.68,D,0.227,9.04977375565611,0.0,28.8557213930348,,17.932251879356,6.0
8735,391570208006,734.0,61.89,541.0,22069.0,76300.0,42.3,1.65,F,0.084,0.0,6.48535564853557,12.9370629370629,,23.1637138066972,6.0
8736,391570208007,849.0,89.72,673.0,31520.0,84500.0,25.8,2.88,D,0.179,3.15533980582524,6.81818181818182,37.844611528822,,16.7131979695431,6.0
8737,391570209001,1421.0,26.14,796.0,48906.0,223500.0,33.2,1.92,B,0.723,0.0,27.5618374558304,11.6013071895425,,15.3355416513311,5.4
8738,391570209002,990.0,31.01,830.0,39821.0,105400.0,29.8,0.0,C,0.480,6.51685393258427,23.7951807228916,17.7884615384615,,17.5083498656488,5.4
8739,391570209003,1312.0,56.22,569.0,28750.0,104900.0,33.5,0.51,D,0.202,1.87793427230047,9.33786078098472,36.8421052631579,,17.9895652173913,5.4
8740,391570209004,521.0,54.01,471.0,25774.0,85500.0,18.6,4.35,D,0.151,0.0,14.0740740740741,31.6455696202532,,15.7833475595561,5.4
8741,391570210001,1315.0,21.09,686.0,34000.0,18200.0,30.0,3.47,C,0.391,9.09090909090909,13.1937172774869,24.0,,17.1529411764706,6.0
8742,391570210002,1388.0,73.73,730.0,41824.0,80200.0,24.4,1.72,C,0.417,4.65116279069767,13.8666666666667,15.5722326454034,,15.1205049732211,6.0
8743,391570210003,1352.0,31.8,807.0,51458.0,127000.0,20.6,1.53,C,0.620,6.27450980392157,19.6796338672769,12.9707112970711,,15.2512728827393,6.0
8744,391570210004,840.0,20.7,546.0,71691.0,161800.0,20.4,3.03,B,0.714,1.83246073298429,17.1631205673759,2.04081632653061,,7.2979871950454,6.0
8745,391570211001,755.0,38.19,983.0,26354.0,80600.0,27.8,1.75,C,0.485,0.0,2.07612456747405,5.24781341107872,,39.5234120057676,7.5
8746,391570211002,1254.0,48.27,575.0,32350.0,98200.0,24.3,0.0,C,0.370,5.4368932038835,23.859649122807,1.94805194805195,,20.7727975270479,7.5
8747,391570211003,710.0,43.8,493.0,21523.0,99400.0,27.4,0.72,C,0.507,6.2124248496994,14.0677966101695,14.3162393162393,,22.3017237373972,7.5
8748,391570212001,1396.0,30.77,760.0,44904.0,88800.0,30.1,0.0,C,0.439,8.48375451263538,10.7072691552063,18.7376725838264,,15.4997327632282,8.2
8749,391570212002,1399.0,26.57,600.0,46818.0,83300.0,29.4,1.89,D,0.298,7.46812386156649,6.23700623700624,14.3700787401575,,11.9441240548507,8.2
8750,391570213001,1908.0,27.56,786.0,48581.0,123000.0,22.5,1.99,C,0.632,4.21768707482993,10.0494233937397,3.26704545454545,,14.7465058356147,2.2
8751,391570213002,807.0,19.57,608.0,42763.0,132700.0,26.9,0.87,C,0.496,4.12371134020619,16.16,10.3260869565217,,11.1404719032809,2.2
8752,391570213003,2046.0,26.64,549.0,54559.0,107800.0,19.9,0.52,C,0.507,3.90173410404624,9.30047694753577,6.85358255451713,,7.89603915027768,2.2
8753,391570214001,1029.0,28.46,598.0,59688.0,194200.0,24.4,0.0,C,0.557,2.98507462686567,14.8367952522255,12.8205128205128,,9.40892641737033,6.1
8754,391570214002,1272.0,13.79,491.0,58125.0,136500.0,24.6,1.64,C,0.502,10.72,12.1019108280255,6.01941747572816,,9.49677419354839,6.1
8755,391570215001,1365.0,14.08,672.0,44695.0,152100.0,19.5,2.84,C,0.490,0.0,22.4173553719008,12.0938628158845,,14.954692918671,5.5
8756,391570215002,1517.0,21.14,815.0,66250.0,148300.0,23.4,0.52,B,0.774,6.62739322533137,17.4111212397448,0.0,,10.9947169811321,5.5
8757,391570215003,1232.0,7.69,,81875.0,144300.0,,0.0,B,0.843,6.57084188911704,32.2503008423586,3.73626373626374,,,5.5
8758,391570215004,980.0,24.88,,45938.0,129400.0,20.1,0.0,C,0.603,0.0,12.8630705394191,0.0,,,5.5
8759,391570215005,962.0,19.02,827.0,45988.0,116100.0,45.9,0.9,C,0.485,17.4887892376682,10.1796407185629,11.4130434782609,,9.47203618335218,5.5
8760,391570215006,1427.0,25.32,678.0,52759.0,102100.0,20.6,1.61,C,0.514,0.0,8.3955223880597,7.91139240506329,,9.93953638241817,5.5
8761,391570216001,1287.0,11.6,,56912.0,129800.0,,1.89,B,0.724,0.0,13.9186295503212,1.0,,,6.6
8762,391570216002,790.0,43.48,639.0,27386.0,73800.0,37.6,2.76,D,0.122,13.2075471698113,6.88172043010753,25.0,,19.3675600671876,6.6
8763,391570216003,663.0,47.39,735.0,40667.0,75300.0,24.0,2.4,D,0.273,11.1111111111111,14.902807775378,19.281045751634,,13.809722871124,6.6
8764,391570216004,951.0,49.23,775.0,26379.0,64800.0,44.3,1.69,D,0.104,12.2004357298475,12.7306273062731,30.4123711340206,,19.8794495621517,6.6
8765,391570216005,970.0,40.1,504.0,35735.0,88000.0,33.9,8.25,D,0.219,6.59574468085106,8.52359208523592,18.2291666666667,,14.8425912970477,6.6
8766,391570217001,2213.0,15.99,665.0,57679.0,109500.0,50.0,2.08,C,0.578,5.92417061611374,18.6261558784676,13.0982367758186,,8.82123476481908,6.0
8767,391570217002,672.0,17.65,601.0,65176.0,71800.0,24.5,2.26,D,0.206,12.7027027027027,16.0558464223386,8.35913312693498,,6.90438198109734,6.0
8768,391570217003,996.0,53.85,698.0,29444.0,67600.0,35.8,3.85,D,0.120,20.4081632653061,15.8490566037736,32.0512820512821,,18.2991441380247,6.0
8769,391570217004,733.0,35.1,502.0,27850.0,57600.0,25.9,3.05,D,0.096,0.0,6.48648648648649,23.6768802228412,,13.0125673249551,6.0
8770,391570217005,870.0,52.38,736.0,,78900.0,32.5,1.51,D,0.173,14.6341463414634,1.90174326465927,19.6825396825397,,,6.0
8771,391570218001,1595.0,17.35,711.0,48611.0,106700.0,24.0,1.57,C,0.485,2.1630615640599,9.09935004642526,8.84353741496599,,9.77556520129189,8.7
8772,391570218002,1240.0,21.96,650.0,48950.0,133800.0,32.5,0.0,C,0.475,1.66666666666667,12.8919860627178,10.6609808102345,,9.80592441266599,8.7
8773,391570219001,1127.0,23.02,698.0,51771.0,80800.0,28.3,0.0,C,0.372,6.08108108108108,13.769123783032,14.8681055155875,,12.957060902822,5.2
8774,391570219002,1510.0,11.83,626.0,48250.0,114400.0,29.4,1.27,C,0.389,3.93700787401575,14.9393090569561,10.9318996415771,,13.7533678756477,5.2
8775,391570220011,430.0,62.25,488.0,19732.0,64500.0,29.4,5.59,F,0.047,28.8571428571429,3.50404312668464,37.3493975903614,,24.4475978106629,4.4
8776,391570220012,1052.0,20.93,725.0,48603.0,76100.0,18.7,4.61,D,0.234,10.7569721115538,10.4477611940298,4.41860465116279,,13.2831306709462,4.4
8777,391570220013,1093.0,41.85,917.0,34714.0,64800.0,31.3,0.84,D,0.148,9.80392156862745,8.07453416149068,25.5434782608696,,16.6272973440111,4.4
8778,391570220014,787.0,32.48,663.0,32404.0,88900.0,50.0,1.85,D,0.285,11.6477272727273,4.11184210526316,27.9742765273312,,17.1460313541538,4.4
8779,391570220021,845.0,5.0,,35500.0,62700.0,,2.7,D,0.178,8.5427135678392,2.2887323943662,14.7058823529412,,,15.6
8780,391570220022,1258.0,50.51,331.0,19453.0,61400.0,32.3,0.99,F,0.083,3.58306188925081,2.2360248447205,40.5405405405405,,19.4314501619288,15.6
8781,391570220023,1319.0,46.53,679.0,32560.0,72900.0,34.2,1.56,D,0.169,7.82918149466192,6.65137614678899,30.8880308880309,,18.022113022113,15.6
8782,391590501001,1497.0,14.43,,62905.0,164600.0,10.6,1.22,B,0.691,9.20436817472699,9.28270042194093,1.54639175257732,,7.15364438438916,3.6
8783,391590501002,916.0,1.72,,77400.0,141600.0,,0.0,B,0.652,10.5263157894737,12.8865979381443,6.61764705882353,,,3.6
8784,391590501003,1281.0,32.98,593.0,34744.0,92100.0,27.4,1.67,D,0.169,6.52173913043478,4.44444444444444,22.1987315010571,,15.3004835367258,3.6
8785,391590502001,1666.0,5.26,1039.0,51675.0,119200.0,23.4,0.0,B,0.659,9.04255319148936,14.1479099678457,7.21247563352826,,21.2714078374456,5.1
8786,391590502002,846.0,20.57,895.0,60167.0,162700.0,19.6,0.0,B,0.836,10.2209944751381,13.2450331125828,1.89873417721519,,12.9240281217279,5.1
8787,391590502003,1570.0,30.63,683.0,39811.0,100900.0,32.0,0.89,C,0.338,6.10119047619048,9.72495088408644,16.2074554294976,,15.794629624978,5.1
8788,391590502004,1016.0,32.33,730.0,50469.0,120300.0,31.9,2.17,C,0.535,4.61095100864553,22.8934817170111,16.9184290030211,,13.5528740414908,5.1
8789,391590503011,1486.0,9.87,825.0,95332.0,321100.0,35.0,0.0,B,0.912,19.2023633677991,42.0523138832998,4.93601462522852,,6.29379431880166,0.9
8790,391590503012,2117.0,2.45,,84674.0,216100.0,,0.0,A,0.954,0.0,23.5,4.22343324250681,,,0.9
8791,391590503031,1583.0,27.93,958.0,47583.0,172500.0,49.6,0.57,B,0.833,0.0,26.6272189349112,28.3582089552239,,19.6456717735326,2.1
8792,391590503032,5095.0,11.61,1168.0,89390.0,172400.0,25.8,2.53,A,0.946,0.0,34.1604898485337,2.32142857142857,,12.9813178207853,2.1
8793,391590503041,1066.0,6.2,1080.0,62716.0,165900.0,22.9,0.0,B,0.818,4.1343669250646,12.8818061088977,8.62533692722372,,15.0200905670004,3.6
8794,391590503042,1371.0,16.93,738.0,74625.0,180000.0,17.0,7.95,B,0.676,21.1180124223602,23.2832618025751,9.05511811023622,,7.04321608040201,3.6
8795,391590504001,1958.0,32.0,846.0,62406.0,146500.0,17.5,1.53,B,0.800,4.87514863258026,32.78955954323,1.375,,13.2487260840304,2.8
8796,391590504002,1664.0,48.29,918.0,48611.0,129300.0,35.0,1.15,B,0.746,0.0,26.9349845201238,3.5958904109589,,14.5646047190965,2.8
8797,391590504003,3194.0,30.25,771.0,76250.0,169300.0,26.9,2.73,B,0.807,9.02255639097744,25.7759784075574,4.13223140495868,,9.28524590163934,2.8
8798,391590504004,2813.0,0.0,,,,,200.0,D,0.112,,7.57265656979124,,,,2.8
8799,391590505001,954.0,30.08,1022.0,27077.0,128000.0,19.6,3.82,C,0.609,0.0,18.1046676096181,16.40625,,34.0805849983381,5.6
8800,391590505002,2037.0,63.01,489.0,29600.0,205200.0,28.8,0.79,C,0.420,6.40439158279963,23.7337192474674,27.7439024390244,,16.5,5.6
8801,391590505003,582.0,51.35,,25241.0,87100.0,50.0,14.75,D,0.283,0.0,9.14760914760915,13.5135135135135,,,5.6
8802,391590505004,1665.0,36.8,688.0,42929.0,165500.0,28.4,0.73,C,0.410,9.68703427719821,21.6466234967623,24.2574257425743,,15.9612383237439,5.6
8803,391590506011,1131.0,4.74,,163378.0,289700.0,,0.0,A,0.935,20.1680672268908,46.1538461538462,4.21052631578947,,,2.2
8804,391590506012,1139.0,24.11,576.0,68906.0,218700.0,31.8,0.79,B,0.757,14.7177419354839,36.5728900255754,6.85579196217494,,7.54070763068528,2.2
8805,391590506013,2680.0,2.08,,178516.0,431700.0,,1.35,A,0.991,0.903954802259887,75.2498530276308,0.0,,,2.2
8806,391590506021,2620.0,41.27,931.0,56974.0,98600.0,22.5,1.79,B,0.736,4.47761194029851,20.6979542719615,8.08823529411765,,16.3864218766455,7.5
8807,391590506022,1424.0,5.21,933.0,87228.0,196900.0,25.9,2.47,B,0.901,7.89915966386555,26.4705882352941,1.11731843575419,,8.48810015132756,7.5
8808,391590507001,1047.0,24.45,710.0,61750.0,147300.0,16.6,0.0,B,0.671,1.44578313253012,19.5516811955168,1.46699266503667,,10.902024291498,1.5
8809,391590507002,1672.0,8.61,,94583.0,226200.0,,1.85,A,0.971,0.0,35.0753768844221,6.9672131147541,,,1.5
8810,391590507003,1935.0,15.15,773.0,65565.0,159900.0,21.7,1.14,C,0.624,14.6198830409357,15.8236994219653,4.95867768595041,,11.1827956989247,1.5
8811,391590507004,3445.0,11.0,922.0,95250.0,299400.0,50.0,1.72,A,0.962,2.70009643201543,42.5641025641026,8.62239841427156,,5.53070866141732,1.5
8812,391610201001,737.0,14.29,,60368.0,131800.0,,2.86,B,0.749,23.5436893203883,28.8389513108614,0.0,,,2.8
