GEOID,unemployment_rate
391499720002,8.5
391499720003,8.5
391499720004,8.5
391499720005,8.5
391499721001,10.1
391499721002,10.1
391499721003,10.1
391499721004,10.1
391499722001,5.8
391499722002,5.8
391499722003,5.8
391499722004,5.8
391499722005,5.8
391499723001,5.6
391499723002,5.6
391499723003,5.6
391499723004,5.6
391517001001,32.9
391517002001,10.8
391517002002,10.8
391517002003,10.8
391517003001,23.0
391517003002,23.0
391517004001,5.4
391517004002,5.4
391517004003,5.4
391517004004,5.4
391517005001,26.0
391517005002,26.0
391517006001,8.1
391517006002,8.1
391517006003,8.1
391517007001,3.1
391517007002,3.1
391517007003,3.1
391517007004,3.1
391517007005,3.1
391517008001,9.0
391517008002,9.0
391517008003,9.0
391517008004,9.0
391517010001,19.3
391517010002,19.3
391517010003,19.3
391517011001,7.9
391517011002,7.9
391517011003,7.9
391517011004,7.9
391517012001,11.4
391517012002,11.4
391517012003,11.4
391517012004,11.4
391517013001,11.5
391517013002,11.5
391517015001,13.6
391517015002,13.6
391517015003,13.6
391517017001,16.2
391517017002,16.2
391517017003,16.2
391517018001,17.7
391517018002,17.7
391517018003,17.7
391517021001,19.8
391517021002,19.8
391517021003,19.8
391517023001,37.9
391517023002,37.9
391517025001,13.2
391517025002,13.2
391517025003,13.2
391517025004,13.2
391517102001,18.7
391517102002,18.7
391517102003,18.7
391517102004,18.7
391517102005,18.7
391517103001,11.6
391517103002,11.6
391517103003,11.6
391517104001,19.1
391517105001,13.6
391517105002,13.6
391517105003,13.6
391517105004,13.6
391517106001,11.0
391517106002,11.0
391517106003,11.0
391517107001,6.0
391517107002,6.0
391517107003,6.0
391517108001,9.4
391517108002,9.4
391517108003,9.4
391517108004,9.4
391517108005,9.4
391517109001,3.5
391517109002,3.5
391517109003,3.5
391517109004,3.5
391517110001,3.8
391517110002,3.8
391517110003,3.8
391517110004,3.8
391517110005,3.8
391517111111,4.2
391517111112,4.2
391517111113,4.2
391517111121,3.2
391517111122,3.2
391517111211,5.7
391517111212,5.7
391517111213,5.7
391517111214,5.7
391517111221,6.1
391517111222,6.1
391517112021,6.2
391517112022,6.2
391517112023,6.2
391517112024,6.2
391517112111,3.9
391517112112,3.9
391517112113,3.9
391517112121,5.3
391517113111,4.9
391517113112,4.9
391517113113,4.9
391517113114,4.9
391517113121,0.7
391517113122,0.7
391517113123,0.7
391517113124,0.7
391517113211,4.8
391517113212,4.8
391517113213,4.8
391517113221,5.9
391517113222,5.9
391517114021,3.3
391517114022,3.3
391517114023,3.3
391517114024,3.3
391517114111,4.4
391517114112,4.4
391517114121,5.0
391517114122,5.0
391517114123,5.0
391517114124,5.0
391517115011,6.9
391517115012,6.9
391517115013,6.9
391517115021,1.5
391517115022,1.5
391517115023,1.5
391517115024,1.5
391517116001,10.8
391517116002,10.8
391517116003,10.8
391517116004,10.8
391517116005,10.8
391517117001,3.9
391517117002,3.9
391517117003,3.9
391517117004,3.9
391517117005,3.9
391517117006,3.9
391517118001,2.8
391517118002,2.8
391517118003,2.8
391517118004,2.8
391517119001,1.4
391517119002,1.4
391517119003,1.4
391517119004,1.4
391517120001,4.5
391517120002,4.5
391517120003,4.5
391517120004,4.5
391517121021,1.7
391517121022,1.7
391517121023,1.7
391517121024,1.7
391517121111,2.7
391517121112,2.7
391517121113,2.7
391517121121,2.5
391517121122,2.5
391517122011,6.2
391517122012,6.2
391517122021,2.5
391517122022,2.5
391517122023,2.5
391517123001,10.3
391517123002,10.3
391517123003,10.3
391517124001,8.6
391517124002,8.6
391517124003,8.6
391517125001,5.2
391517126011,5.3
391517126012,5.3
391517126021,9.8
391517126022,9.8
391517126023,9.8
391517127001,3.5
391517127002,3.5
391517127003,3.5
391517128001,2.7
391517128002,2.7
391517128003,2.7
391517128004,2.7
391517129001,10.7
391517129002,10.7
391517129003,10.7
391517130001,3.6
391517130002,3.6
391517130003,3.6
391517130004,3.6
391517131001,7.4
391517131002,7.4
391517131003,7.4
391517131004,7.4
391517132011,7.3
391517132012,7.3
391517132013,7.3
391517132014,7.3
391517132021,3.6
391517133001,4.5
391517133002,4.5
391517133003,4.5
391517134011,5.5
391517134012,5.5
391517134013,5.5
391517134014,5.5
391517134015,5.5
391517134021,5.8
391517134022,5.8
391517134023,5.8
391517135011,6.6
391517135012,6.6
391517135021,7.0
391517135022,7.0
391517135023,7.0
391517136001,9.1
391517136002,9.1
391517136003,9.1
391517137001,7.3
391517137002,7.3
391517137003,7.3
391517139001,6.6
391517139002,6.6
391517140001,5.0
391517140002,5.0
391517140003,5.0
391517141001,9.0
391517141002,9.0
391517141003,9.0
391517141004,9.0
391517142001,12.3
391517142002,12.3
391517142003,12.3
391517142004,12.3
391517143021,11.6
391517143022,11.6
391517143023,11.6
391517144001,7.3
391517144002,7.3
391517146001,4.8
391517146002,4.8
391517146003,4.8
391517147011,3.4
391517147012,3.4
391517147013,3.4
391517147021,10.8
391517147022,10.8
391517147023,10.8
391517148011,5.9
391517148012,5.9
391517148013,5.9
391517148014,5.9
391517148015,5.9
391517148016,5.9
391517148021,2.7
391517148022,2.7
391517149011,3.7
391517149012,3.7
391517149013,3.7
391517149014,3.7
391517149021,9.9
391517149022,9.9
391517149023,9.9
391517149024,9.9
391517150001,13.4
391517150002,13.4
391535011001,5.6
391535017001,6.4
391535017002,6.4
391535018001,13.3
391535019001,18.5
391535019002,18.5
391535021011,8.2
391535021012,8.2
391535021021,16.3
391535021022,16.3
391535021023,16.3
391535022001,11.2
391535022002,11.2
391535022003,11.2
391535022004,11.2
391535022005,11.2
391535023001,9.2
391535023002,9.2
391535023003,9.2
391535023004,9.2
391535023005,9.2
391535023006,9.2
391535023007,9.2
391535025001,23.6
391535025002,23.6
391535026001,12.4
391535026002,12.4
391535026003,12.4
391535027001,8.2
391535027002,8.2
391535027003,8.2
391535027004,8.2
391535027005,8.2
391535027006,8.2
391535028001,7.4
391535028002,7.4
391535028003,7.4
391535028004,7.4
391535028005,7.4
391535031001,14.5
391535031002,14.5
391535032001,28.2
391535032002,28.2
391535032003,28.2
391535033001,11.0
391535033002,11.0
391535033003,11.0
391535033004,11.0
391535033005,11.0
391535033006,11.0
391535033007,11.0
391535034001,12.5
391535035001,18.3
391535035002,18.3
391535035003,18.3
391535035004,18.3
391535035005,18.3
391535036001,7.2
391535036002,7.2
391535036003,7.2
391535036004,7.2
391535037011,7.2
391535037012,7.2
391535037013,7.2
391535037014,7.2
391535037021,3.8
391535037022,3.8
391535037023,3.8
391535037024,3.8
391535037025,3.8
391535038001,18.4
391535038002,18.4
391535038003,18.4
391535041001,16.8
391535042001,13.8
391535042002,13.8
391535042003,13.8
391535044001,22.1
391535044002,22.1
391535045001,18.0
391535045002,18.0
391535045003,18.0
391535046001,16.5
391535046002,16.5
391535046003,16.5
391535046004,16.5
391535047001,10.3
391535047002,10.3
391535047003,10.3
391535047004,10.3
391535047005,10.3
391535047006,10.3
391535048001,3.8
391535048002,3.8
391535048003,3.8
391535048004,3.8
391535048005,3.8
391535048006,3.8
391535052001,19.1
391535053001,20.1
391535053002,20.1
391535053003,20.1
391535054001,7.3
391535054002,7.3
391535054003,7.3
391535054004,7.3
391535055001,18.4
391535055002,18.4
391535055003,18.4
391535055004,18.4
391535056001,25.1
391535056002,25.1
391535057001,15.5
391535057002,15.5
391535057003,15.5
391535057004,15.5
391535058001,5.1
391535058002,5.1
391535058003,5.1
391535058004,5.1
391535058005,5.1
391535059001,9.8
391535059002,9.8
391535061001,4.5
391535061002,4.5
391535061003,4.5
391535061004,4.5
391535061005,4.5
391535061006,4.5
391535062001,8.7
391535062002,8.7
391535062003,8.7
391535062004,8.7
391535062005,8.7
391535064001,3.5
391535064002,3.5
391535064003,3.5
391535064004,3.5
391535064005,3.5
391535065001,12.5
391535065002,12.5
391535065003,12.5
391535066001,10.4
391535066002,10.4
391535066003,10.4
391535067001,20.9
391535067002,20.9
391535068001,16.5
391535068002,16.5
391535071011,2.6
391535071012,2.6
391535071013,2.6
391535071014,2.6
391535071021,6.1
391535071022,6.1
391535071023,6.1
391535072011,6.7
391535072012,6.7
391535072021,3.8
391535072022,3.8
391535072023,3.8
391535072024,3.8
391535072031,2.6
391535072032,2.6
391535072033,2.6
391535072034,2.6
391535072035,2.6
391535073001,6.9
391535073002,6.9
391535073003,6.9
391535073004,6.9
391535074001,11.5
391535075001,15.8
391535075002,15.8
391535075003,15.8
391535075004,15.8
391535075005,15.8
391535075006,15.8
391535076001,5.0
391535076002,5.0
391535076003,5.0
391535076004,5.0
391535076005,5.0
391535080001,5.7
391535080002,5.7
391535080003,5.7
391535080004,5.7
391535083011,15.4
391535083012,15.4
391535083991,18.0
391535083992,18.0
391535083993,18.0
391535083994,18.0
391535086001,24.0
391535086002,24.0
391535086003,24.0
391535088001,24.3
391535088002,24.3
391535088003,24.3
391535088004,24.3
391535088005,24.3
391535088006,24.3
391535089001,7.6
391535089002,7.6
391535089003,7.6
391535089004,7.6
391535090001,30.0
391535090002,30.0
391535090003,30.0
391535101001,14.7
391535101002,14.7
391535101003,14.7
391535102001,9.8
391535102002,9.8
391535102003,9.8
391535103011,6.2
391535103012,6.2
391535103013,6.2
391535103014,6.2
391535103015,6.2
391535103021,9.3
391535103022,9.3
391535103023,9.3
391535103024,9.3
391535103025,9.3
391535104001,13.0
391535104002,13.0
391535104003,13.0
391535104004,13.0
391535105001,7.0
391535105002,7.0
391535105003,7.0
391535105004,7.0
391535201031,2.2
391535201041,3.4
391535201042,3.4
391535201043,3.4
391535201044,3.4
391535201051,3.7
391535201052,3.7
391535201053,3.7
391535201061,4.3
391535201062,4.3
391535202011,4.0
391535202012,4.0
391535202013,4.0
391535202021,6.3
391535202022,6.3
391535202023,6.3
391535202024,6.3
391535202025,6.3
391535203011,4.9
391535203012,4.9
391535203013,4.9
391535203021,3.5
391535203022,3.5
391535203023,3.5
391535204001,4.1
391535204002,4.1
391535204003,4.1
391535204004,4.1
391535204005,4.1
391535204006,4.1
391535205001,8.5
391535205002,8.5
391535205003,8.5
391535205004,8.5
391535205005,8.5
391535205006,8.5
391535206001,6.0
391535206002,6.0
391535206003,6.0
391535301011,3.1
391535301012,3.1
391535301031,3.7
391535301032,3.7
391535301041,3.2
391535301042,3.2
391535301043,3.2
391535301044,3.2
391535301045,3.2
391535301051,12.5
391535301052,12.5
391535301081,1.4
391535301082,1.4
391535304011,1.8
391535304012,1.8
391535304021,3.6
391535304022,3.6
391535305011,4.8
391535305012,4.8
391535305013,4.8
391535305021,1.7
391535305022,1.7
391535305023,1.7
391535306031,1.3
391535306032,1.3
391535306041,1.5
391535306042,1.5
391535306051,5.8
391535306052,5.8
391535306053,5.8
391535306061,6.6
391535306062,6.6
391535306063,6.6
391535307001,2.5
391535307002,2.5
391535307003,2.5
391535308001,5.2
391535308002,5.2
391535308003,5.2
391535308004,5.2
391535309011,9.4
391535309012,9.4
391535309021,1.9
391535309022,1.9
391535309023,1.9
391535309024,1.9
391535309031,5.1
391535309032,5.1
391535309033,5.1
391535310011,8.0
391535310012,8.0
391535310013,8.0
391535310021,3.3
391535310022,3.3
391535310023,3.3
391535310024,3.3
391535310025,3.3
391535310026,3.3
391535311011,7.9
391535311012,7.9
391535311021,5.8
391535311022,5.8
391535311031,7.2
391535311032,7.2
391535314011,3.4
391535314012,3.4
391535314013,3.4
391535314014,3.4
391535314051,4.4
391535314052,4.4
391535315001,1.6
391535315002,1.6
391535315003,1.6
391535315004,1.6
391535315005,1.6
391535315006,1.6
391535316011,4.3
391535316012,4.3
391535316013,4.3
391535316014,4.3
391535316015,4.3
391535316021,4.1
391535316022,4.1
391535317011,5.6
391535317012,5.6
391535317013,5.6
391535317021,6.0
391535317022,6.0
391535317023,6.0
391535317024,6.0
391535318011,2.9
391535318012,2.9
391535318013,2.9
391535318014,2.9
391535318015,2.9
391535318021,5.1
391535318022,5.1
391535318023,5.1
391535320011,6.7
391535320012,6.7
391535320013,6.7
391535320014,6.7
391535320031,5.9
391535320032,5.9
391535320033,5.9
391535320034,5.9
391535320041,3.9
391535320042,3.9
391535320043,3.9
391535320044,3.9
391535322021,3.0
391535322022,3.0
391535322023,3.0
391535322024,3.0
391535322025,3.0
391535322026,3.0
391535323011,1.9
391535323012,1.9
391535323013,1.9
391535323021,1.3
391535323022,1.3
391535323023,1.3
391535325011,2.4
391535325012,2.4
391535325021,4.7
391535325022,4.7
391535326001,2.8
391535326002,2.8
391535326003,2.8
391535327011,2.3
391535327012,2.3
391535327021,6.4
391535327022,6.4
391535327023,6.4
391535327031,1.2
391535327032,1.2
391535327033,1.2
391535327051,2.9
391535327052,2.9
391535327053,2.9
391535327054,2.9
391535327061,9.2
391535327062,9.2
391535327063,9.2
391535327081,5.1
391535327082,5.1
391535327083,5.1
391535327084,5.1
391535329011,3.9
391535329012,3.9
391535329021,4.2
391535329022,4.2
391535329023,4.2
391535329024,4.2
391535329991,7.3
391535329992,7.3
391535330001,2.8
391535331011,3.2
391535331012,3.2
391535331013,3.2
391535331021,10.3
391535331022,10.3
391535332001,4.7
391535332002,4.7
391535332003,4.7
391535332004,4.7
391535334001,6.5
391535334002,6.5
391535334003,6.5
391535334004,6.5
391535335011,0.8
391535335012,0.8
391535335013,0.8
391535335021,4.5
391535335022,4.5
391535340001,3.7
391535340002,3.7
391535340003,3.7
391535340004,3.7
391535341001,5.4
391559203001,3.4
391559203002,3.4
391559203003,3.4
391559203004,3.4
391559204001,7.9
391559204002,7.9
391559204003,7.9
391559205001,19.8
391559206001,18.3
391559206002,18.3
391559206003,18.3
391559206004,18.3
391559206005,18.3
391559207001,11.3
391559207002,11.3
391559207003,11.3
391559207004,11.3
391559207005,11.3
391559208001,17.4
391559208002,17.4
391559208003,17.4
391559208004,17.4
391559209001,19.1
391559209002,19.1
391559210001,9.8
391559210002,9.8
391559210003,9.8
391559210004,9.8
391559210005,9.8
391559210006,9.8
391559211001,8.9
391559211002,8.9
391559211003,8.9
391559211004,8.9
391559211005,8.9
391559212001,19.1
391559213001,3.4
391559213002,3.4
391559214001,3.5
391559214002,3.5
391559214003,3.5
391559215001,6.1
391559215002,6.1
391559215003,6.1
391559215004,6.1
391559215005,6.1
391559215006,6.1
391559216001,6.4
391559216002,6.4
391559216003,6.4
391559216004,6.4
391559216005,6.4
391559216006,6.4
391559301011,5.1
391559301012,5.1
391559301013,5.1
391559301014,5.1
391559301021,1.6
391559301022,1.6
391559301023,1.6
391559302001,7.6
391559302002,7.6
391559302003,7.6
391559303001,5.9
391559303002,5.9
391559303003,5.9
391559304001,5.1
391559304002,5.1
391559304003,5.1
391559305001,3.7
391559305002,3.7
391559305003,3.7
391559306001,4.1
391559306002,4.1
391559306003,4.1
391559307001,3.0
391559307002,3.0
391559307003,3.0
391559308001,2.8
391559308002,2.8
391559308003,2.8
391559308004,2.8
391559309001,3.3
391559309002,3.3
391559309003,3.3
391559309004,3.3
391559310001,4.0
391559310002,4.0
391559310003,4.0
391559310004,4.0
391559311001,6.5
391559311002,6.5
391559312001,9.0
391559312002,9.0
391559312003,9.0
391559313001,9.5
391559313002,9.5
391559313003,9.5
391559313004,9.5
391559314001,7.3
391559314002,7.3
391559314003,7.3
391559314004,7.3
391559315001,3.2
391559315002,3.2
391559315003,3.2
391559316011,1.4
391559316012,1.4
391559316013,1.4
391559316021,4.5
391559316022,4.5
391559316023,4.5
391559316024,4.5
391559317001,12.1
391559317002,12.1
391559319001,4.5
391559319002,4.5
391559319003,4.5
391559319004,4.5
391559319005,4.5
391559319006,4.5
391559319007,4.5
391559320001,10.2
391559320002,10.2
391559320003,10.2
391559320004,10.2
391559322001,4.4
391559322002,4.4
391559322003,4.4
391559323001,4.1
391559323002,4.1
391559323003,4.1
391559323004,4.1
391559325001,5.4
391559325002,5.4
391559326001,5.5
391559326002,5.5
391559326003,5.5
391559326004,5.5
391559327011,9.4
391559327012,9.4
391559327013,9.4
391559327014,9.4
391559327021,10.1
391559327022,10.1
391559327023,10.1
391559327024,10.1
391559328011,6.2
391559328012,6.2
391559328013,6.2
391559328021,10.0
391559328022,10.0
391559328023,10.0
391559328024,10.0
391559329001,5.0
391559330011,0.0
391559330012,0.0
391559330013,0.0
391559330014,0.0
391559330021,4.1
391559330022,4.1
391559330023,4.1
391559331001,10.0
391559331002,10.0
391559331003,10.0
391559331004,10.0
391559333011,7.7
391559333012,7.7
391559333021,5.7
391559333022,5.7
391559333023,5.7
391559333024,5.7
391559334001,2.7
391559334002,2.7
391559335001,4.8
391559335002,4.8
391559335003,4.8
391559336001,10.4
391559336002,10.4
391559336003,10.4
391559336004,10.4
391559336005,10.4
391559336006,10.4
391559337001,10.1
391559337002,10.1
391559338001,10.1
391559338002,10.1
391559338003,10.1
391559338004,10.1
391559338005,10.1
391559339001,12.6
391559339002,12.6
391559339003,12.6
391570201001,4.8
391570201002,4.8
391570201003,4.8
391570202001,4.5
391570202002,4.5
391570202003,4.5
391570203001,5.8
391570203002,5.8
391570204001,5.0
391570204002,5.0
391570204003,5.0
391570204004,5.0
391570205001,1.5
391570205002,1.5
391570205003,1.5
391570206001,2.2
391570206002,2.2
391570206003,2.2
391570206004,2.2
391570207001,5.5
391570207002,5.5
391570207003,5.5
391570207004,5.5
391570207005,5.5
391570207006,5.5
391570208001,6.0
391570208002,6.0
391570208003,6.0
391570208004,6.0
391570208005,6.0
391570208006,6.0
391570208007,6.0
391570209001,5.4
391570209002,5.4
391570209003,5.4
391570209004,5.4
391570210001,6.0
391570210002,6.0
391570210003,6.0
391570210004,6.0
391570211001,7.5
391570211002,7.5
391570211003,7.5
391570212001,8.2
391570212002,8.2
391570213001,2.2
391570213002,2.2
391570213003,2.2
391570214001,6.1
391570214002,6.1
391570215001,5.5
391570215002,5.5
391570215003,5.5
391570215004,5.5
391570215005,5.5
391570215006,5.5
391570216001,6.6
391570216002,6.6
391570216003,6.6
391570216004,6.6
391570216005,6.6
391570217001,6.0
391570217002,6.0
391570217003,6.0
391570217004,6.0
391570217005,6.0
391570218001,8.7
391570218002,8.7
391570219001,5.2
391570219002,5.2
391570220011,4.4
391570220012,4.4
391570220013,4.4
391570220014,4.4
391570220021,15.6
391570220022,15.6
391570220023,15.6
391590501001,3.6
391590501002,3.6
391590501003,3.6
391590502001,5.1
391590502002,5.1
391590502003,5.1
391590502004,5.1
391590503011,0.9
391590503012,0.9
391590503031,2.1
391590503032,2.1
391590503041,3.6
391590503042,3.6
391590504001,2.8
391590504002,2.8
391590504003,2.8
391590504004,2.8
391590505001,5.6
391590505002,5.6
391590505003,5.6
391590505004,5.6
391590506011,2.2
391590506012,2.2
391590506013,2.2
391590506021,7.5
391590506022,7.5
391590507001,1.5
391590507002,1.5
391590507003,1.5
391590507004,1.5
391610201001,2.8
391610201002,2.8
391610201003,2.8
391610201004,2.8
391610202001,1.0
391610202002,1.0
391610202003,1.0
391610202004,1.0
391610203001,3.4
391610203002,3.4
391610203003,3.4
391610204001,4.9
391610204002,4.9
391610204003,4.9
391610205001,1.8
391610205002,1.8
391610205003,1.8
391610206001,9.6
391610206002,9.6
391610207001,4.8
391610207002,4.8
391610208001,6.6
391610208002,6.6
391610208003,6.6
391610208004,6.6
391610209001,9.1
391610209002,9.1
391610209003,9.1
391639530001,12.4
391639530002,12.4
391639530003,12.4
391639530004,12.4
391639531001,9.8
391639531002,9.8
391639531003,9.8
391639531004,9.8
391639531005,9.8
391639532001,9.8
391639532002,9.8
391639532003,9.8
391650301011,7.7
391650301012,7.7
391650301013,7.7
391650301021,6.9
391650301022,6.9
391650301023,6.9
391650302001,15.1
391650305011,11.1
391650305012,11.1
391650305031,3.2
391650305032,3.2
391650305033,3.2
391650305041,5.8
391650305042,5.8
391650305043,5.8
391650306001,2.4
391650306002,2.4
391650307001,11.1
391650307002,11.1
391650307003,11.1
391650307004,11.1
391650308001,2.4
391650308002,2.4
391650308003,2.4
391650309001,1.5
391650309002,1.5
391650309003,1.5
391650309004,1.5
391650309005,1.5
391650310001,3.4
391650310002,3.4
391650310003,3.4
391650310004,3.4
391650310005,3.4
391650311001,5.4
391650311002,5.4
391650312001,1.9
391650312002,1.9
391650312003,1.9
391650312004,1.9
391650313001,3.9
391650313002,3.9
391650314001,12.5
391650314002,12.5
391650314003,12.5
391650314004,12.5
391650315001,5.0
391650315002,5.0
391650315003,5.0
391650315004,5.0
391650316001,4.8
391650316002,4.8
391650316003,4.8
391650316004,4.8
391650317001,
391650319021,3.7
391650319022,3.7
391650319023,3.7
391650319024,3.7
391650319031,1.3
391650319032,1.3
391650319033,1.3
391650319034,1.3
391650319035,1.3
391650319036,1.3
391650319037,1.3
391650319041,7.5
391650319042,7.5
391650319043,7.5
391650319044,7.5
391650320031,2.4
391650320032,2.4
391650320033,2.4
391650320034,2.4
391650320041,3.8
391650320042,3.8
391650320051,1.1
391650320052,1.1
391650320053,1.1
391650320061,3.6
391650320062,3.6
391650320071,1.9
391650320072,1.9
391650320073,1.9
391650320074,1.9
391650321001,7.4
391650321002,7.4
391650321003,7.4
391650322011,4.0
391650322012,4.0
391650322013,4.0
391650322014,4.0
391650322021,2.4
391650322022,2.4
391650322023,2.4
391650323001,3.3
391650323002,3.3
391650323003,3.3
391650323004,3.3
391650324001,6.2
391650324002,6.2
391650324003,6.2
391650325011,6.8
391650325012,6.8
391650325013,6.8
391650325021,9.4
391650325022,9.4
391650325023,9.4
391670201011,1.2
391670201012,1.2
391670201021,6.0
391670201022,6.0
391670202001,7.7
391670202002,7.7
391670202003,7.7
391670202004,7.7
391670202005,7.7
391670203001,4.7
391670203002,4.7
391670204001,7.0
391670205001,2.4
391670205002,2.4
391670208001,4.6
391670208002,4.6
391670208003,4.6
391670209001,9.7
391670209002,9.7
391670210001,11.9
391670210002,11.9
391670210003,11.9
391670211001,2.8
391670211002,2.8
391670211003,2.8
391670212001,3.2
391670212002,3.2
391670212003,3.2
391670212004,3.2
391670212005,3.2
391670213001,1.9
391670213002,1.9
391670213003,1.9
391670213004,1.9
391670213005,1.9
391670214001,2.5
391670214002,2.5
391670214003,2.5
391670215001,3.1
391670216001,1.4
391670216002,1.4
391670216003,1.4
391670217001,4.0
391670217002,4.0
391670217003,4.0
391670217004,4.0
391670217005,4.0
391690001001,3.8
391690001002,3.8
391690001003,3.8
391690001004,3.8
391690002001,3.9
391690002002,3.9
391690002003,3.9
391690003001,2.0
391690003002,2.0
391690005001,3.8
391690005002,3.8
391690005003,3.8
391690005004,3.8
391690006001,4.0
391690006002,4.0
391690006003,4.0
391690006004,4.0
391690006005,4.0
391690006006,4.0
391690007001,0.9
391690007002,0.9
391690007003,0.9
391690007004,0.9
391690008001,3.0
391690008002,3.0
391690008003,3.0
391690008004,3.0
391690009001,3.9
391690009002,3.9
391690009003,3.9
391690010001,7.1
391690010002,7.1
391690011001,2.7
391690012001,7.6
391690013001,2.9
391690013002,2.9
391690014001,1.8
391690014002,1.8
391690017001,1.9
391690017002,1.9
391690017003,1.9
391690018001,2.5
391690018002,2.5
391690018003,2.5
391690019001,2.5
391690019002,2.5
391690019003,2.5
391690020001,2.2
391690020002,2.2
391690021001,1.4
391690021002,1.4
391690022001,7.1
391690022002,7.1
391690022003,7.1
391690023001,1.4
391690023002,1.4
391690024001,4.7
391690024002,4.7
391690025001,3.3
391690025002,3.3
391690029011,5.6
391690029012,5.6
391690029021,3.3
391690029022,3.3
391690029023,3.3
391690030001,4.7
391690030002,4.7
391690031001,1.8
391690031002,1.8
391690032001,3.2
391690032002,3.2
391690033001,1.4
391690033002,1.4
391690034001,12.0
391690034002,12.0
391690034003,12.0
391690034004,12.0
391690035001,5.3
391690035002,5.3
391690035003,5.3
391690037001,3.2
391690037002,3.2
391699800001,8.1
391719501001,6.9
391719501002,6.9
391719501003,6.9
391719501004,6.9
391719502001,6.4
391719502002,6.4
391719502003,6.4
391719502004,6.4
391719503001,7.1
391719503002,7.1
391719503003,7.1
391719503004,7.1
391719503005,7.1
391719504001,3.3
391719504002,3.3
391719504003,3.3
391719504004,3.3
391719505001,5.1
391719505002,5.1
391719505003,5.1
391719505004,5.1
391719506001,7.9
391719506002,7.9
391719506003,7.9
391719506004,7.9
391719506005,7.9
391719507001,4.1
391719507002,4.1
391719507003,4.1
391719507004,4.1
391719508001,1.8
391719508002,1.8
391719508003,1.8
391719509001,3.9
391719509002,3.9
391719509003,3.9
391730201001,8.8
391730201002,8.8
391730201003,8.8
391730201004,8.8
391730202001,2.1
391730202002,2.1
391730202003,2.1
391730203001,2.1
391730203002,2.1
391730203003,2.1
391730203004,2.1
391730204011,3.2
391730204012,3.2
391730204013,3.2
391730204021,2.7
391730204022,2.7
391730205001,5.3
391730205002,5.3
391730206011,4.6
391730206012,4.6
391730206021,3.2
391730206022,3.2
391730206023,3.2
391730207001,6.7
391730207002,6.7
391730207003,6.7
391730207004,6.7
391730207005,6.7
391730208001,1.6
391730208002,1.6
391730208003,1.6
391730209001,3.3
391730209002,3.3
391730209003,3.3
391730209004,3.3
391730209005,3.3
391730209006,3.3
391730210001,8.4
391730210002,8.4
391730210003,8.4
391730211001,4.1
391730211002,4.1
391730211003,4.1
391730212001,7.7
391730212002,7.7
391730213001,3.0
391730213002,3.0
391730213003,3.0
391730214001,4.6
391730214002,4.6
391730214003,4.6
391730215001,4.2
391730215002,4.2
391730216001,6.8
391730216002,6.8
391730216003,6.8
391730216004,6.8
391730216005,6.8
391730217011,4.5
391730217012,4.5
391730217013,4.5
391730217021,3.8
391730217022,3.8
391730217023,3.8
391730217024,3.8
391730217025,3.8
391730218001,12.5
391730218002,12.5
391730218003,12.5
391730219011,3.8
391730219012,3.8
391730219013,3.8
391730219021,6.8
391730219022,6.8
391730219023,6.8
391730221001,8.4
391730221002,8.4
391730221003,8.4
391730221004,8.4
391730222001,10.3
391730222002,10.3
391730223001,3.8
391730223002,3.8
391730223003,3.8
391730224001,4.7
391730224002,4.7
391730224003,4.7
391730225001,4.1
391730225002,4.1
391730225003,4.1
391759380001,4.6
391759380002,4.6
391759380003,4.6
391759380004,4.6
391759381001,4.0
391759381002,4.0
391759381003,4.0
391759381004,4.0
391759382001,4.1
391759382002,4.1
391759382003,4.1
391759383001,10.4
391759383002,10.4
391759383003,10.4
391759383004,10.4
391759384001,0.9
391759384002,0.9
391759384003,0.9
391759384004,0.9
391759385001,6.5
391759385002,6.5
391759385003,6.5
